220	0	2415	153.6	78	11980.8	46.5354
221	0	2414	21	78.6	1650.6	46.5564
222	0	2413	147.8	101.5	15001.7	46.7042
223	0	2412	193.6	108.2	20947.52	46.8978
224	0	2411	132.9	112.8	14991.12	47.0307
225	0	2410	758	78	59124	47.7887
226	0	2409	325.8	45.4	14791.32	48.1145
227	0	2408	108.2	64	6924.8	48.2227
228	0	2407	133.5	53	7075.5	48.3562
229	0	2406	30.5	130.8	3989.4	48.3867
230	0	2405	486.2	78.6	38215.32	48.8729
231	0	2404	320.7	93.9	30113.73	49.1936
232	0	2403	130.8	73.2	9574.56	49.3244
233	0	2402	46.3	73.2	3389.16	49.3707
234	0	2401	266.7	57	15201.9	49.6374
235	0	2400	516	85.3	44014.8	50.1534
236	0	2399	161.5	94.8	15310.2	50.3149
237	0	2398	210.9	51.2	10798.08	50.5258
238	0	2397	113.1	53	5994.3	50.6389
239	0	2396	177.4	76.2	13517.88	50.8163
240	0	2395	157.9	76.2	12031.98	50.9742
241	0	2394	151.2	110.9	16768.08	51.1254
242	0	2393	143.6	77.4	11114.64	51.269
243	0	2392	189	68.9	13022.1	51.458
244	0	2391	249.3	123.4	30763.62	51.7073
245	0	2390	120.7	98.5	11888.95	51.828
246	0	2389	119.2	100.9	12027.28	51.9472
247	0	2388	347.8	85.3	29667.34	52.295
248	0	2387	160.3	65.5	10499.65	52.4553
249	0	2386	71.6	89.6	6415.36	52.5269
250	0	2385	340.2	41.1	13982.22	52.8671
251	0	2384	464.5	0	0	53.3316
252	0	2383	425.5	52.4	22296.2	53.7571
253	0	2382	234.4	112.5	26370	53.9915
254	0	2381	96	125.3	12028.8	54.0875
255	0	2380	256.3	68.6	17582.18	54.3438
256	0	2379	161.5	76.8	12403.2	54.5053
257	0	2378	131.7	114.6	15092.82	54.637
258	0	2377	324	36.3	11761.2	54.961
259	0	2376	313.3	56.1	17576.13	55.2743
260	0	2375	456.9	71.3	32576.97	55.7312
261	0	2374	496.5	41.1	20406.15	56.2277
262	0	2373	96.3	33.8	3254.94	56.324
263	0	2372	207	96	19872	56.531
264	0	2371	97.8	56.7	5545.26	56.6288
265	0	2370	99.1	89	8819.9	56.7279
266	0	2369	162.8	86.3	14049.64	56.8907
267	0	2368	236.5	47.9	11328.35	57.1272
268	0	2367	167	82	13694	57.2942
269	0	2366	304.8	67.1	20452.08	57.599
270	0	2365	219.2	45.7	10017.44	57.8182
271	0	2364	180.4	41.5	7486.6	57.9986
272	0	2363	214.3	40.2	8614.86	58.2129
273	0	2362	163.1	65.8	10731.98	58.376
274	0	2361	305.1	63.1	19251.81	58.6811
275	0	2360	74.7	47.9	3578.13	58.7558
276	0	2359	88.1	68	5990.8	58.8439
277	0	2358	225.9	63.7	14389.83	59.0698
278	0	2357	123.4	73.8	9106.92	59.1932
279	0	2356	116.4	66.1	7694.04	59.3096
280	0	2355	164	77.1	12644.4	59.4736
281	0	2354	133.5	65.5	8744.25	59.6071
282	0	2353	111.6	67.4	7521.84	59.7187
283	0	2352	118.9	45.4	5398.06	59.8376
284	0	2351	121.3	54.6	6622.98	59.9589
285	0	2350	413	53.6	22136.8	60.3719
286	0	2349	121.6	0	0	60.4935
287	0	2348	473.1	61	28859.1	60.9666
288	0	2347	49.1	62.5	3068.75	61.0157
289	0	2346	132.9	62.5	8306.25	61.1486
290	0	2345	215.5	91.4	19696.7	61.3641
291	0	2344	316.1	75.9	23991.99	61.6802
292	0	2343	263.7	50	13185	61.9439
293	0	2342	88.7	98.8	8763.56	62.0326
294	0	2341	85	62.8	5338	62.1176
295	0	2340	393.5	53.6	21091.6	62.5111
296	0	2339	92.7	42.1	3902.67	62.6038
297	0	2338	301.5	52.1	15708.15	62.9053
298	0	2337	102.4	59.1	6051.84	63.0077
299	0	2336	406.3	48.8	19827.44	63.414
300	0	2335	166.4	53.6	8919.04	63.5804
301	0	2334	221.6	61.9	13717.04	63.802
302	0	2333	197.8	48.5	9593.3	63.9998
303	0	2332	191.4	50.9	9742.26	64.1912
304	0	2331	249.6	61.6	15375.36	64.4408
305	0	2330	369.1	46.3	17089.33	64.8099
306	0	2329	403	46.9	18900.7	65.2129
307	0	2328	758	45.7	34640.6	65.9709
308	0	2327	287.1	46.3	13292.73	66.258
309	0	2326	593.5	31.7	18813.95	66.8515
310	0	2325	161.2	44.2	7125.04	67.0127
311	0	2324	66.4	48.5	3220.4	67.0791
312	0	2323	646.2	40.8	26364.96	67.7253
313	0	2322	58.8	39.6	2328.48	67.7841
314	0	2321	178.3	41.1	7328.13	67.9624
315	0	2320	353.3	40.5	14308.65	68.3157
316	0	2319	87.2	49.4	4307.68	68.4029
317	0	2318	204.5	63.4	12965.3	68.6074
318	0	2317	81.7	61.6	5032.72	68.6891
319	0	2316	34.4	65.8	2263.52	68.7235
320	0	2315	421.8	57.6	24295.68	69.1453
321	0	2314	182.3	64.6	11776.58	69.3276
322	0	2313	199.6	47.9	9560.84	69.5272
323	0	2312	444.4	57.6	25597.44	69.9716
324	0	2311	188.4	64	12057.6	70.16
325	0	2310	166.4	73.2	12180.48	70.3264
326	0	2309	222.2	45.7	10154.54	70.5486
327	0	2308	51.5	67.1	3455.65	70.6001
328	0	2307	212.8	48.8	10384.64	70.8129
329	0	2306	195.1	54.3	10593.93	71.008
330	0	2305	178	52.4	9327.2	71.186
331	0	2304	244.8	58.5	14320.8	71.4308
332	0	2303	186.8	64.3	12011.24	71.6176
333	0	2302	103.3	59.1	6105.03	71.7209
334	0	2301	204.5	38.4	7852.8	71.9254
335	0	2300	332.5	44.5	14796.25	72.2579
336	0	2299	256.6	32.6	8365.16	72.5145
337	0	2298	46.6	24.4	1137.04	72.5611
338	0	2297	145.7	34.7	5055.79	72.7068
339	0	2296	40.8	35.1	1432.08	72.7476
340	0	2295	80.2	50.9	4082.18	72.8278
341	0	2294	205.4	57	11707.8	73.0332
342	0	2293	106.1	40.2	4265.22	73.1393
343	0	2292	108.8	61.9	6734.72	73.2481
344	0	2291	100	46.9	4690	73.3481
345	0	2290	103.6	49.4	5117.84	73.4517
346	0	2289	98.8	65.8	6501.04	73.5505
347	0	2288	79.9	67.7	5409.23	73.6304
348	0	2287	341.4	43.9	14987.46	73.9718
349	0	2286	144.2	60.7	8752.94	74.116
350	0	2285	75.3	66.4	4999.92	74.1913
351	0	2284	381.3	70.7	26957.91	74.5726
352	0	2283	116.4	42.4	4935.36	74.689
353	0	2282	65.8	56.7	3730.86	74.7548
354	0	2281	452.9	0	0	75.2077
355	0	2280	68.3	23.8	1625.54	75.276
356	0	2279	301.1	47.5	14302.25	75.5771
357	0	2278	143.3	36.6	5244.78	75.7204
358	0	2277	263.7	52.4	13817.88	75.9841
359	0	2276	182.3	42.7	7784.21	76.1664
360	0	2275	142.6	32.9	4691.54	76.309
361	0	2274	246.6	31.4	7743.24	76.5556
362	0	2273	82.3	38.1	3135.63	76.6379
363	0	2272	297.2	39.3	11679.96	76.9351
364	0	2271	144.8	38.4	5560.32	77.0799
365	0	2270	66.1	41.1	2716.71	77.146
366	0	2269	116.7	52.4	6115.08	77.2627
367	0	2268	242.9	51.5	12509.35	77.5056
368	0	2267	68.6	43.6	2990.96	77.5742
369	0	2266	87.5	30.8	2695	77.6617
370	0	2265	315.8	52.4	16547.92	77.9775
371	0	2264	238.4	0	0	78.2159
372	0	2263	174.3	56.4	9830.52	78.3902
373	0	2262	24.1	46.6	1123.06	78.4143
374	0	2261	78.3	0	0	78.4926
375	0	2260	112.5	48.2	5422.5	78.6051
376	0	2259	70.4	57.3	4033.92	78.6755
377	0	2258	142.6	89.6	12776.96	78.8181
378	0	2257	393.2	0	0	79.2113
379	0	2256	60	39.3	2358	79.2713
380	0	2255	100.6	45.1	4537.06	79.3719
381	0	2254	76.2	83.2	6339.84	79.4481
